time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453009787	7.1678	-6.84314	-2.75983	-2.62667	-0.431458	lidar	0.461448	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
1477010453064726	7.26423	-6.72385	-2.74174	-2.58033	-0.323298	radar	8.16229	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
1477010453119666	7.38655	-6.62942	-2.74507	-2.58869	-0.314425	lidar	0.310115	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
1477010453169672	7.532	-6.59082	-2.7598	-2.65732	-0.397168	radar	4.99373	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
1477010453219678	7.65437	-6.51649	-2.76514	-2.67131	-0.391372	lidar	0.148314	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
1477010453274711	7.77556	-6.4311	-2.75792	-2.66853	-0.355966	radar	1.02254	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
1477010453329744	7.90334	-6.36202	-2.75254	-2.68552	-0.35408	lidar	0.136045	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
1477010453384703	8.02925	-6.28385	-2.74644	-2.68507	-0.323344	radar	0.724011	8.03231	-6.28406	8	-6.25	2.72931	1.81954
1477010453439663	8.16099	-6.20462	-2.74954	-2.6944	-0.315323	lidar	0.218784	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1477010453489669	8.25377	-6.10319	-2.73238	-2.64877	-0.222452	radar	6.52047	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
1477010453539675	8.36883	-6.02154	-2.73602	-2.64906	-0.21223	lidar	0.362772	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
1477010453594661	8.51658	-5.96863	-2.74564	-2.69033	-0.258975	radar	1.86623	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.65321	-5.89599	-2.74947	-2.70042	-0.254895	lidar	0.0611662	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.75871	-5.78836	-2.73139	-2.65053	-0.157902	radar	7.38568	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.88599	-5.70296	-2.73385	-2.64962	-0.148849	lidar	0.25357	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.98455	-5.60645	-2.7223	-2.60944	-0.0760032	radar	4.11654	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	9.09484	-5.5208	-2.72414	-2.60237	-0.0658758	lidar	0.348938	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.23481	-5.46066	-2.73161	-2.63751	-0.117944	radar	3.22645	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.36272	-5.37601	-2.73438	-2.63621	-0.110666	lidar	0.159967	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.46016	-5.25984	-2.7172	-2.57836	-0.0150319	radar	7.01775	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.58153	-5.17014	-2.71809	-2.57247	-0.00878042	lidar	0.124096	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.68585	-5.06303	-2.70759	-2.5292	0.0591731	radar	3.78762	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.8003	-4.96755	-2.70706	-2.51875	0.0658374	lidar	0.164259	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.89813	-4.85132	-2.69847	-2.47021	0.133973	radar	3.36002	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	10.0061	-4.75474	-2.69465	-2.45856	0.137969	lidar	0.134538	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	10.0909	-4.62521	-2.68655	-2.39913	0.213955	radar	3.83756	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	10.1901	-4.50942	-2.68836	-2.37667	0.223724	lidar	0.308639	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.2762	-4.382	-2.68563	-2.33083	0.271541	radar	1.51181	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.3733	-4.25257	-2.69492	-2.30388	0.282035	lidar	0.444297	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.4925	-4.15927	-2.70038	-2.3196	0.235521	radar	1.45826	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.5836	-4.0291	-2.70637	-2.29346	0.247105	lidar	0.48492	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.681	-3.91403	-2.70806	-2.27798	0.249322	radar	0.0432121	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.7736	-3.79062	-2.71192	-2.25864	0.254169	lidar	0.0989281	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.8266	-3.64054	-2.70606	-2.18214	0.347755	radar	5.59534	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.9011	-3.50646	-2.70771	-2.15412	0.355685	lidar	0.237093	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	11.0015	-3.41157	-2.71125	-2.17894	0.289197	radar	3.12845	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	11.0703	-3.27376	-2.724	-2.15059	0.300639	lidar	0.789791	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.1156	-3.11865	-2.72355	-2.08038	0.380403	radar	4.16586	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.1781	-2.96496	-2.73388	-2.04687	0.390857	lidar	0.606054	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.2279	-2.81638	-2.73551	-2.00217	0.423348	radar	0.794757	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.2809	-2.65686	-2.74744	-1.96721	0.432748	lidar	0.627401	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.2267	-2.45256	-2.74987	-1.79275	0.658925	radar	30.9122	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.2412	-2.29463	-2.75044	-1.74552	0.668696	lidar	0.439459	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.344	-2.18534	-2.73589	-1.82207	0.494045	radar	19.3105	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.3736	-2.02601	-2.74419	-1.78858	0.498585	lidar	0.272081	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.3802	-1.86843	-2.74646	-1.73275	0.54001	radar	1.09154	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3904	-1.7107	-2.74957	-1.69486	0.546902	lidar	0.266698	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.331	-1.55075	-2.75649	-1.58121	0.673837	radar	10.315	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.3183	-1.40397	-2.76079	-1.53953	0.680222	lidar	0.295941	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.2694	-1.24337	-2.7676	-1.45337	0.753197	radar	3.41143	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.2335	-1.10164	-2.75728	-1.4044	0.761497	lidar	0.509227	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.1115	-0.952113	-2.779	-1.25368	0.929669	radar	19.0515	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.048	-0.808016	-2.78847	-1.19691	0.936949	lidar	0.750791	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	10.9978	-0.6679	-2.78189	-1.16124	0.910465	radar	0.86454	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.9223	-0.532996	-2.77854	-1.10436	0.917218	lidar	0.196669	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.8229	-0.401402	-2.7892	-1.01939	0.969998	radar	2.16839	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.7244	-0.284877	-2.78047	-0.955753	0.981215	lidar	0.47224	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.559	-0.177155	-2.81498	-0.811146	1.11686	radar	15.3399	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.4307	-0.0830334	-2.80668	-0.735769	1.13162	lidar	0.656071	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.3364	0.0178427	-2.78998	-0.69761	1.09815	radar	1.57369	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.2016	0.0851394	-2.77322	-0.62023	1.11842	lidar	1.08663	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.0551	0.156863	-2.78117	-0.535143	1.15062	radar	1.31194	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
1477010456359617	9.90476	0.194422	-2.76253	-0.448223	1.1782	lidar	1.52034	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.75244	0.24224	-2.76636	-0.36651	1.19971	radar	0.893113	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.58987	0.241302	-2.74458	-0.265871	1.23941	lidar	2.42466	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.43404	0.264343	-2.74719	-0.185749	1.25339	radar	0.567824	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.27443	0.257674	-2.73876	-0.0951539	1.27737	lidar	0.671718	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.12196	0.26101	-2.73691	-0.0206367	1.28164	radar	0.10268	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	8.96888	0.258316	-2.73883	0.0510609	1.28226	lidar	0.0231892	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	8.83633	0.223586	-2.68909	0.131361	1.2956	radar	8.02357	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.7005	0.216182	-2.68564	0.18836	1.28198	lidar	0.3203	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.53801	0.231159	-2.73976	0.220767	1.2318	radar	10.7726	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.38891	0.207294	-2.74391	0.27831	1.21989	lidar	0.180294	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.23894	0.172597	-2.75178	0.336248	1.20807	radar	0.55776	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.09352	0.150011	-2.75412	0.378425	1.18207	lidar	0.641985	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	7.94829	0.106224	-2.75945	0.429633	1.1657	radar	0.561794	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.804	0.0647645	-2.76213	0.473572	1.14391	lidar	0.557919	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.66372	0.0249315	-2.76779	0.504243	1.10412	radar	1.50773	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.52238	-0.0285034	-2.76979	0.545953	1.08398	lidar	0.563186	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.37018	-0.0348355	-2.78913	0.527337	0.988879	radar	7.2531	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.23881	-0.0769362	-2.78771	0.552774	0.964437	lidar	0.918084	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.12949	-0.177491	-2.77213	0.632716	1.00579	radar	2.77731	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	6.99962	-0.244118	-2.76745	0.667847	0.985963	lidar	0.638394	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.88752	-0.342813	-2.76263	0.729383	0.99953	radar	0.551972	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.77287	-0.427088	-2.75522	0.770705	0.987034	lidar	0.374853	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.67714	-0.53871	-2.749	0.835952	1.00537	radar	0.529192	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.57244	-0.636973	-2.74381	0.879458	0.994634	lidar	0.316609	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.5235	-0.80739	-2.74587	1.00872	1.10125	radar	6.67296	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.44756	-0.937884	-2.74604	1.06973	1.10169	lidar	0.000657208	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.39666	-1.07499	-2.75073	1.14405	1.12758	radar	0.367453	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.34473	-1.21003	-2.75616	1.20465	1.13037	lidar	0.136564	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.29787	-1.33639	-2.75312	1.2551	1.12037	radar	0.20279	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.25753	-1.46311	-2.74991	1.30868	1.11893	lidar	0.0592977	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.26122	-1.62668	-2.76769	1.42051	1.20129	radar	4.44195	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.24316	-1.76282	-2.7672	1.47958	1.20039	lidar	0.00769497	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.27866	-1.93971	-2.78767	1.60529	1.28816	radar	5.38219	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.29848	-2.08831	-2.78124	1.68069	1.29415	lidar	0.191942	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.30813	-2.22595	-2.75977	1.72536	1.25184	radar	2.65081	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.3421	-2.37079	-2.75507	1.79733	1.25616	lidar	0.0899198	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.35356	-2.50902	-2.73803	1.83304	1.20718	radar	2.24783	6.27034	-2.51837	6.35	-2.55	0	-3.63689
1477010458409745	6.38688	-2.66232	-2.74761	1.89246	1.19771	lidar	0.3645	6.34287	-2.73391	6.35	-2.75	0	-3.63689
1477010458464759	6.44441	-2.81233	-2.76011	1.96587	1.20838	radar	0.503184	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658
1477010458519773	6.49253	-2.96443	-2.77268	2.02104	1.19379	lidar	0.654567	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
1477010458574787	6.547	-3.10364	-2.76796	2.06947	1.16919	radar	0.776967	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658
1477010458629802	6.60418	-3.2505	-2.77943	2.11791	1.15038	lidar	0.70518	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
1477010458684825	6.67064	-3.38348	-2.76887	2.16077	1.12011	radar	1.63049	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613
1477010458739849	6.73234	-3.52918	-2.78158	2.19948	1.09389	lidar	1.07717	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
1477010458794820	6.80416	-3.66043	-2.77549	2.23762	1.06491	radar	1.37858	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871
1477010458849792	6.86326	-3.81163	-2.79121	2.26097	1.02551	lidar	2.03737	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
1477010458904824	6.9303	-3.93813	-2.77142	2.28468	0.983355	radar	3.36751	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.98774	-4.09234	-2.7859	2.29587	0.936394	lidar	2.48283	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	7.09378	-4.22374	-2.81335	2.34568	0.937622	radar	2.41147	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.15995	-4.37929	-2.82795	2.35143	0.88773	lidar	2.57967	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.24248	-4.50108	-2.81307	2.37346	0.856241	radar	2.27416	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.2964	-4.66574	-2.8242	2.36079	0.792887	lidar	3.69386	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.36721	-4.77574	-2.79757	2.37079	0.755919	radar	4.4722	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.41677	-4.91856	-2.80038	2.35864	0.704064	lidar	2.56171	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.51652	-5.0338	-2.83217	2.39202	0.708575	radar	5.81766	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.57206	-5.18311	-2.83862	2.37521	0.653737	lidar	2.73688	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.64442	-5.2948	-2.78988	2.3783	0.612996	radar	9.96906	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.70701	-5.44719	-2.79009	2.36291	0.562312	lidar	2.23587	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.80126	-5.56456	-2.79382	2.38209	0.552572	radar	2.51677	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.87227	-5.71546	-2.7969	2.36802	0.506634	lidar	1.69814	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.94516	-5.82751	-2.74876	2.36531	0.468647	radar	10.7813	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	8.00797	-5.97088	-2.74379	2.34862	0.425627	lidar	1.66169	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.10928	-6.08746	-2.75436	2.3662	0.421718	radar	1.30015	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.17339	-6.24033	-2.75546	2.34263	0.374179	lidar	1.74392	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.28223	-6.36113	-2.77402	2.36005	0.373045	radar	1.46959	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.34956	-6.51678	-2.77779	2.33476	0.326542	lidar	1.6401	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.42265	-6.63108	-2.73776	2.32701	0.294894	radar	7.41958	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.47679	-6.77845	-2.7308	2.29888	0.250392	lidar	1.75792	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.55545	-6.89595	-2.71621	2.29675	0.232848	radar	1.30268	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.59981	-7.05582	-2.71303	2.25721	0.180373	lidar	2.1366	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.70113	-7.1783	-2.73383	2.27136	0.189178	radar	2.45434	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.75475	-7.34139	-2.73871	2.23531	0.14275	lidar	1.60685	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.81959	-7.46911	-2.7102	2.21593	0.108017	radar	5.5049	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.87529	-7.61086	-2.70589	2.19283	0.0790768	lidar	0.748578	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	8.97217	-7.73309	-2.726	2.2081	0.0962525	radar	3.00531	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	9.03058	-7.88184	-2.72835	2.18333	0.0665154	lidar	0.649364	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	9.11485	-8.00262	-2.74345	2.18832	0.0711615	radar	1.00671	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.15418	-8.151	-2.74708	2.1531	0.0328499	lidar	1.13484	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.19499	-8.28441	-2.70751	2.11543	-0.0192459	radar	9.17095	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.24012	-8.43021	-2.7046	2.08831	-0.0450881	lidar	0.617565	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.31029	-8.56122	-2.70559	2.08383	-0.0464544	radar	0.0880353	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.34753	-8.71501	-2.70644	2.05066	-0.0765052	lidar	0.715313	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.4117	-8.85002	-2.70784	2.04342	-0.0788073	radar	0.128662	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.44319	-9.00538	-2.70894	2.00891	-0.108251	lidar	0.705948	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.50975	-9.12937	-2.7208	2.01436	-0.0915812	radar	1.03811	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.53069	-9.28323	-2.72869	1.97599	-0.12404	lidar	0.937844	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.5876	-9.4228	-2.73094	1.96883	-0.123008	radar	0.125844	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.61657	-9.58357	-2.73733	1.93677	-0.147193	lidar	0.522867	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.67204	-9.71206	-2.74527	1.93822	-0.133583	radar	0.582521	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.69098	-9.86424	-2.75376	1.90523	-0.158524	lidar	0.636049	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.71965	-9.99501	-2.74503	1.88262	-0.177732	radar	0.564999	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.75578	-10.1307	-2.74736	1.86888	-0.182251	lidar	0.0281435	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.76224	-10.2791	-2.72679	1.81885	-0.23749	radar	4.57092	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.78849	-10.4306	-2.72928	1.79805	-0.244776	lidar	0.0552847	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.84063	-10.579	-2.74086	1.80342	-0.218886	radar	0.978543	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.86677	-10.7315	-2.74389	1.78509	-0.224679	lidar	0.0448237	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.87332	-10.8676	-2.73484	1.75063	-0.256386	radar	1.22258	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.88425	-11.0117	-2.74036	1.72763	-0.265668	lidar	0.13521	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.89969	-11.1445	-2.73819	1.71247	-0.266722	radar	0.366682	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.89624	-11.2952	-2.7472	1.68216	-0.282108	lidar	0.380257	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.91728	-11.4327	-2.75196	1.67759	-0.267193	radar	0.443054	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.9055	-11.5852	-2.76168	1.64516	-0.284423	lidar	0.480063	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.83039	-11.7332	-2.73052	1.53701	-0.413491	radar	16.516	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.80697	-11.8822	-2.72857	1.50342	-0.423985	lidar	0.243556	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.76684	-12.0328	-2.72357	1.44758	-0.469609	radar	1.75268	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.72363	-12.1801	-2.72253	1.40679	-0.483822	lidar	0.410395	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.67687	-12.3248	-2.71887	1.35948	-0.511531	radar	0.553173	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.62215	-12.4716	-2.72084	1.31751	-0.524122	lidar	0.294596	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.49734	-12.6004	-2.70772	1.19442	-0.655285	radar	11.1335	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.42343	-12.728	-2.70181	1.14715	-0.666597	lidar	0.536403	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.25722	-12.8244	-2.6957	0.98813	-0.843517	radar	18.4648	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.14911	-12.9243	-2.69305	0.925065	-0.862889	lidar	1.23078	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	8.98327	-13.0141	-2.69601	0.789594	-0.98594	radar	8.48253	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	8.86955	-13.0977	-2.68347	0.727327	-0.995911	lidar	0.890647	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	8.73692	-13.1802	-2.68413	0.648189	-1.02924	radar	0.869094	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.60442	-13.2494	-2.67732	0.5798	-1.0415	lidar	0.710133	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.39298	-13.2543	-2.70042	0.388819	-1.23957	radar	23.3058	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.264	-13.2809	-2.68807	0.317433	-1.25134	lidar	0.89762	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.13029	-13.3239	-2.67774	0.264869	-1.22454	radar	1.54524	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	7.98154	-13.3419	-2.67198	0.187746	-1.23498	lidar	0.461926	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	7.82873	-13.3557	-2.67913	0.102867	-1.26085	radar	0.599578	7.86599	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.67287	-13.3473	-2.67638	0.0205863	-1.27325	lidar	0.631472	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.5397	-13.346	-2.67451	-0.0407776	-1.26894	radar	0.068766	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.39762	-13.322	-2.67541	-0.114785	-1.27796	lidar	0.454876	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.24067	-13.2745	-2.6907	-0.21825	-1.3251	radar	1.99194	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.09185	-13.2246	-2.69189	-0.299981	-1.33265	lidar	0.309435	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
